trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8344,0.000407,15093
8,I,Combined,3633,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.001722,13584
8,I,Combined,3633,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.0253,0.001538,13709
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.6094,0.003109,12830
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.0253,0.009437,12689
8,I,Combined,3633,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,2.3026,0.000583,11785
8,I,Combined,3633,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.3592,0.003247,13143
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.8344,0.00088,11994
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.164,0.000424,12592
8,I,Combined,3633,1%,0.99,1.01,1.0,10,How Phytates Fight Cancer Cells,0.9,0.9399,2.164,0.000336,11974
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.6094,0.001849,12629
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.973,0.000363,11193
8,I,Combined,3633,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.6094,0.00064,10484
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.4185,0.003169,11496
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.4708,0.008045,11734
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.002724,12418
8,I,Combined,3633,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.8867,0.000914,11878
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.002081,11601
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.8344,0.00336,11983
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.6957,0.002806,12097
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8867,0.003946,13440
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.8867,0.003182,11624
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.003722,12672
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.4979,0.00028,10800
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.3026,0.000681,12131
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.973,0.001972,12328
8,I,Combined,3633,1%,0.99,1.01,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.001022,12225
8,I,Combined,3633,1%,0.99,1.01,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.8344,0.001777,11018
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.973,0.003471,23559
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.8344,0.002108,18580
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9997,1.8867,0.000375,15027
8,I,Combined,3633,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.001672,13269
8,I,Combined,3633,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.0253,0.001497,12700
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.4708,0.003113,12148
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.0253,0.009267,11303
8,I,Combined,3633,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,1.0,1.0,2.164,0.000557,10894
8,I,Combined,3633,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9444,1.4708,0.00331,13211
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.6957,0.000855,10982
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.0253,0.000409,12773
8,I,Combined,3633,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,0.9,0.9399,2.0253,0.000311,12453
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.7481,0.001837,12665
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9404,2.0253,0.000315,12201
8,I,Combined,3633,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,0.9999,1.7481,0.000675,10945
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,1.6094,0.003153,12137
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.4708,0.007877,12093
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.002691,12499
8,I,Combined,3633,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,1.8867,0.000886,11798
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.002043,10135
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.7481,0.003428,12536
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9435,1.6957,0.002775,12199
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8867,0.003855,11979
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.003149,11614
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.003715,12906
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9999,1.6957,0.00028,13159
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.3026,0.000677,12667
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6094,0.001957,13538
8,I,Combined,3633,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,0.9,0.9423,1.8867,0.001031,11817
8,I,Combined,3633,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.8344,0.001756,11807
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.00343,22341
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9427,2.0253,0.001853,16624
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9998,2.0253,0.000352,16185
8,I,Combined,3633,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9999,1.973,0.001307,15370
8,I,Combined,3633,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,0.9,0.942,2.0253,0.001073,12865
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.6094,0.002956,12359
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.0253,0.008718,13337
8,I,Combined,3633,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,0.9,0.9408,1.8344,0.000408,12221
8,I,Combined,3633,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.944,1.4979,0.002988,12606
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9407,1.8867,0.000913,12042
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9996,1.8344,0.000343,12588
8,I,Combined,3633,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,0.9,0.9399,2.164,0.000308,13864
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9995,2.0253,0.001521,12004
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,0.9997,1.7481,0.00038,12964
8,I,Combined,3633,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.4979,0.00038,11117
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,1.0,1.0,1.8344,0.002843,12505
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9492,1.5048,0.00693,13076
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.0253,0.002546,11575
8,I,Combined,3633,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,0.9,0.9448,1.6957,0.000976,11824
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,1.0,1.0,2.0253,0.001574,13160
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9438,2.0253,0.00328,11613
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8867,0.00265,12745
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,1.8867,0.003915,13039
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.164,0.002965,12956
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9999,2.0253,0.003137,12747
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.936,2.0253,0.000242,11206
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9998,2.3026,0.000524,11321
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9422,1.8867,0.001729,12599
8,I,Combined,3633,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,0.9,0.9399,1.8867,0.000907,11396
8,I,Combined,3633,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.3026,0.001874,10493
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,0.9998,1.6957,0.002367,14694
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9997,1.8344,0.00163,11871
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,2.0253,0.000426,13771
8,I,Combined,3633,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9997,1.8344,0.00122,11350
8,I,Combined,3633,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9999,1.8867,0.001132,11558
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9445,1.3592,0.002409,11985
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9994,2.0253,0.006625,13220
8,I,Combined,3633,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,0.9,0.9407,2.0253,0.00056,11293
8,I,Combined,3633,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.8,0.8728,1.3592,0.002032,11383
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9386,2.0253,0.000451,13252
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9321,1.8867,0.00021,12607
8,I,Combined,3633,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,0.8,0.8744,2.0253,0.000124,11469
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.8,0.8772,1.6957,0.001099,11975
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.94,1.6434,0.00022,12721
8,I,Combined,3633,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,0.9,0.94,1.8344,0.000412,11448
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,0.8,0.8872,1.7481,0.002434,11169
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9489,1.7481,0.0056,11733
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,2.3026,0.001581,11763
8,I,Combined,3633,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,1.0,0.9999,1.8867,0.000757,12883
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,1.0,0.9996,1.8344,0.001505,11946
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9987,1.8344,0.002165,12811
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9426,1.8344,0.001822,11444
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,2.0253,0.003176,12732
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.002074,12761
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9995,1.6957,0.002508,12968
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.9,0.9387,2.164,0.000239,11558
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9998,2.0253,0.000819,12734
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,0.8,0.8831,1.8867,0.001586,10201
8,I,Combined,3633,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,0.8,0.8828,2.0253,0.000727,12958
8,I,Combined,3633,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9458,2.164,0.001247,12792
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9431,2.0253,0.001878,23414
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9992,1.6094,0.000978,15981
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,2.164,0.000198,15113
8,I,Combined,3633,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,0.8,0.8787,2.0253,0.000716,12916
8,I,Combined,3633,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,0.9,0.9407,1.973,0.000659,12490
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9437,1.7481,0.0015,12814
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9994,2.0253,0.004774,11773
8,I,Combined,3633,70%,0.3,1.7,70.0,10,How Contaminated Are Our Children?,0.9,0.93,1.5048,0.000251,12662
8,I,Combined,3633,70%,0.3,1.7,70.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.7,0.8051,1.3592,0.001258,12313
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.8,0.8794,1.8867,0.000297,12525
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9291,2.3026,0.000171,12372
8,I,Combined,3633,70%,0.3,1.7,70.0,10,How Phytates Fight Cancer Cells,0.9,0.9384,1.8867,0.000206,10504
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.9,0.9323,1.973,0.000916,12856
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,0.9976,1.6957,0.000185,12045
8,I,Combined,3633,70%,0.3,1.7,70.0,10,How Curry Can Kill Cancer Cells,0.8,0.8572,1.6094,0.00032,9810
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,0.9,0.9448,1.6094,0.001732,11576
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9488,1.6094,0.003362,12654
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,1.0,0.9996,2.164,0.001078,12881
8,I,Combined,3633,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,0.9,0.9414,2.164,0.000377,12229
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,0.9,0.9454,2.0253,0.000965,12174
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9385,1.6094,0.001536,12699
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Cancer?,0.8,0.8842,2.0253,0.001368,10798
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,1.6094,0.001998,12140
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Orange Aromatherapy for Anxiety,1.0,0.9991,2.164,0.001456,13977
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9448,1.8867,0.001684,11642
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.8,0.8375,1.8344,0.000137,13661
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.999,1.8867,0.000318,12128
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9419,1.6434,0.00072,11558
8,I,Combined,3633,70%,0.3,1.7,70.0,10,The Reversal on Fish Oil,0.9,0.9398,1.8867,0.000578,10911
8,I,Combined,3633,70%,0.3,1.7,70.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9992,1.8344,0.000646,12457
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.003559,22945
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.8344,0.002109,16086
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,2.0253,0.000406,14960
9,I,Combined,3633,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.001719,13845
9,I,Combined,3633,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.0253,0.001538,11880
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.6094,0.003116,12192
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.0253,0.009455,13011
9,I,Combined,3633,0%,1.0,1.0,0.0,10,How Contaminated Are Our Children?,1.0,1.0,2.3026,0.000587,11309
9,I,Combined,3633,0%,1.0,1.0,0.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.3592,0.003264,12964
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.8344,0.000878,13523
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.164,0.000424,13160
9,I,Combined,3633,0%,1.0,1.0,0.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.164,0.000335,11556
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.6094,0.001848,13515
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.973,0.000362,11236
9,I,Combined,3633,0%,1.0,1.0,0.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.6094,0.000636,11785
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Testing Turmeric on Smokers,1.0,1.0,1.4185,0.003161,12187
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.4708,0.008035,12991
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.002724,14735
9,I,Combined,3633,0%,1.0,1.0,0.0,10,What is ‘Meat Glue’?,1.0,1.0,1.8867,0.000914,15312
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.002074,12617
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.8344,0.003368,13115
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.6957,0.002813,11946
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8867,0.003951,11528
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.8867,0.00319,10432
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.003727,11265
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.7481,0.00028,11494
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.3026,0.000682,10673
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,2.0253,0.001973,9890
9,I,Combined,3633,0%,1.0,1.0,0.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.001024,10065
9,I,Combined,3633,0%,1.0,1.0,0.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.8344,0.001774,10309
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.0253,0.003553,16285
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.8344,0.002109,13525
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,2.0253,0.000407,11956
9,I,Combined,3633,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.0253,0.001719,11948
9,I,Combined,3633,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.0253,0.001534,12367
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.6094,0.003117,12959
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.0253,0.009465,11510
9,I,Combined,3633,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,2.3026,0.000586,13864
9,I,Combined,3633,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.3592,0.00328,11870
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.6957,0.000878,12114
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.164,0.000427,12743
9,I,Combined,3633,1%,0.99,1.01,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.164,0.000334,12969
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.6094,0.001854,13411
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.973,0.000355,13077
9,I,Combined,3633,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.6094,0.000636,12519
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.4185,0.003159,13156
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.4708,0.008023,12115
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.002724,12597
9,I,Combined,3633,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.8867,0.000914,12374
9,I,Combined,3633,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.002072,12190
