trial,exp,algorithm,ds_quality,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,1.8867,0.001581,20615
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007947,18290
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.8867,0.005946,17073
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007938,16823
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.007055,16097
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005149,15877
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.005001,15963
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007632,16191
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009274,16158
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.00872,16195
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004916,16351
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,1.0,1.8344,0.00623,15654
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes chronic pain?,0.9,0.9406,1.973,0.00046,16221
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe COPD management,1.0,1.0,2.0253,0.020226,15329
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000731,16519
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007743,15367
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008619,16109
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.164,0.012248,16152
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.8344,0.005868,15469
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008662,15892
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,2.0253,0.000431,15694
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008156,15951
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.01111,17129
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.009288,16287
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014268,16445
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,15600
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,0.9999,2.0253,0.000495,16339
17,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,0.9,0.9564,1.8867,0.010572,16100
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,1.8344,0.004718,30256
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypertension treated?,0.9,0.9513,2.0253,0.007828,21475
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes heart failure?,1.0,1.0,2.164,0.001615,18532
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007903,17223
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications treat depression?,1.0,1.0,1.973,0.005147,16681
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.6957,0.007337,16544
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for stroke?,0.9,0.9456,1.4708,0.006979,15348
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.004837,15974
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of kidney disease?,0.9,0.9441,1.8344,0.004741,15988
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe rheumatoid arthritis treatment,1.0,0.9999,2.164,0.007124,16359
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.00922,16400
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8344,0.008263,16651
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004308,15589
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypothyroidism treated?,1.0,1.0,1.973,0.00576,14700
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes chronic pain?,1.0,1.0,2.0253,0.00049,15695
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020001,15824
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of liver disease?,1.0,0.9997,1.8867,0.000588,16196
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007378,16222
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes osteoporosis?,0.9,0.9557,2.164,0.007868,15625
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.164,0.011526,15847
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,1.6957,0.005841,15656
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.00809,15976
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000407,15911
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8344,0.007513,16324
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.0104,16027
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.008768,15739
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes psoriasis?,1.0,1.0,1.6957,0.01415,16384
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe sepsis treatment,0.9,0.9547,2.0253,0.012562,15933
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for cancer?,1.0,0.9997,1.973,0.000455,16309
17,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is ALS diagnosed?,1.0,1.0,1.7481,0.010069,17388
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.00503,30877
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypertension treated?,1.0,1.0,2.0253,0.006861,22111
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,0.9999,2.3026,0.00139,18077
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.006868,17192
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,0.9999,1.8867,0.005454,16350
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,0.9,0.954,1.8344,0.007408,19024
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.9459,1.4979,0.005962,19122
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.004872,17011
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,1.0,1.0,1.8867,0.005031,15717
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,0.9998,1.973,0.006977,15836
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,0.9994,1.8867,0.008507,17104
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008365,16275
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004002,16258
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,1.0,1.8344,0.005673,15636
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes chronic pain?,0.9,0.9403,1.973,0.000398,15597
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe COPD management,0.9,0.9644,2.0253,0.017967,15592
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,0.9998,1.8344,0.000662,16268
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is epilepsy treated?,0.9,0.9513,1.8867,0.006944,16049
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes osteoporosis?,0.9,0.9557,2.164,0.007916,15663
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,0.8,0.9031,2.164,0.011546,15887
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,2.0253,0.005365,15768
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,0.9,0.95,2.0253,0.007569,15706
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,0.9,0.9373,2.0253,0.000413,15535
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8344,0.007235,16428
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.6094,0.009772,16935
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,0.9,0.955,1.8867,0.008478,17048
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.013875,15608
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.011626,15305
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,1.0,0.9999,2.0253,0.00049,15131
17,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,1.0,0.9997,1.6957,0.009904,16123
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8867,0.003643,28613
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypertension treated?,1.0,1.0,1.8344,0.005616,20347
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,0.9996,2.0253,0.001186,18170
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.005346,16736
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications treat depression?,1.0,0.9999,1.8344,0.004288,16177
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,1.0,0.9974,1.6957,0.004654,15921
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.6,0.7625,1.3592,0.005889,15936
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.003461,16164
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,1.0,0.9999,1.6434,0.002695,15914
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,1.0,0.9997,1.973,0.005194,15244
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,0.9,0.9542,2.164,0.006009,15790
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,2.164,0.005512,15863
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,0.9997,2.3026,0.003234,16267
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9997,1.6094,0.004345,15299
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes chronic pain?,0.8,0.8632,1.973,0.000365,15952
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe COPD management,1.0,0.9994,1.8867,0.013642,15452
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of liver disease?,0.9,0.9398,1.8867,0.0006,15698
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is epilepsy treated?,1.0,0.9989,1.8867,0.004977,16409
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes osteoporosis?,0.9,0.9557,1.6957,0.005456,16171
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.007592,15736
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.8867,0.003913,15008
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is pneumonia diagnosed?,0.9,0.9476,2.0253,0.005789,15969
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes inflammatory bowel disease?,0.9,0.9357,2.0253,0.000341,16974
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.973,0.005656,17146
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are symptoms of schizophrenia?,1.0,0.9999,2.0253,0.006921,16783
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is bipolar disorder managed?,0.9,0.955,2.0253,0.006789,16228
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes psoriasis?,1.0,1.0,1.973,0.010099,16217
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe sepsis treatment,1.0,0.9998,1.973,0.007838,16199
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are risk factors for cancer?,1.0,0.9999,1.973,0.000394,16509
17,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is ALS diagnosed?,1.0,0.9997,1.6957,0.00737,15984
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are the symptoms of type 2 diabetes?,0.9,0.9472,2.0253,0.002023,32348
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is hypertension treated?,0.9,0.9512,2.164,0.00299,22498
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes heart failure?,1.0,0.9979,1.8867,0.000592,19756
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe the symptoms of lupus,1.0,0.9998,1.973,0.003151,18210
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What medications treat depression?,1.0,0.9996,1.8344,0.002224,16885
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How does Alzheimer's disease progress?,0.9,0.9521,2.0253,0.002818,17290
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are risk factors for stroke?,0.8,0.874,1.4979,0.00299,16601
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is asthma managed long-term?,1.0,1.0,2.164,0.002559,15882
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are signs of kidney disease?,0.8,0.8846,2.0253,0.002167,16089
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe rheumatoid arthritis treatment,1.0,0.9997,1.973,0.002846,16864
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes Parkinson's disease?,1.0,0.9994,2.164,0.004051,15609
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,2.0253,0.003521,15845
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are symptoms of anemia?,1.0,0.9999,1.8867,0.002368,15846
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is hypothyroidism treated?,1.0,0.9998,1.8867,0.002664,15695
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes chronic pain?,0.8,0.8689,1.973,0.000172,15515
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe COPD management,0.9,0.9631,2.0253,0.008239,15638
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are signs of liver disease?,1.0,0.9984,1.4979,0.000255,15960
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is epilepsy treated?,1.0,1.0,1.6957,0.003912,15622
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes osteoporosis?,1.0,0.9967,1.8344,0.00374,15371
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe symptoms of anxiety disorder,0.8,0.9031,2.0253,0.005372,15214
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,1.6957,0.002277,15735
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is pneumonia diagnosed?,1.0,0.9997,2.0253,0.003661,15625
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes inflammatory bowel disease?,0.9,0.9316,1.8867,0.000168,15115
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe treatment for chronic kidney disease,1.0,1.0,2.164,0.003805,17061
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,0.9,0.9506,1.7481,0.004843,15448
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.003861,17238
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,1.0,1.5048,0.005467,16452
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,0.9999,1.8344,0.005525,15464
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,0.9,0.9214,1.8867,0.000147,15660
17,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,1.0,0.9991,1.6957,0.004231,15554
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005505,29151
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008063,22631
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001569,18976
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008025,19629
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,16590
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,16460
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007439,15987
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005191,16262
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004912,16951
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007646,15919
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,16278
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008741,15907
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,15792
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006409,15653
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000479,16184
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe COPD management,1.0,1.0,2.0253,0.020794,14916
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000719,15719
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007898,15943
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,15216
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,17962
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,16422
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,16679
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,16141
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,15746
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,16521
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,15953
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,15126
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,15297
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,16404
18,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,16055
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6434,0.005527,32583
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008078,21043
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001577,19490
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.008025,18450
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005788,18006
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007844,19491
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007452,17116
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005188,16118
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004902,16085
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007648,15799
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009454,15732
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008749,15458
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004857,15241
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006404,15133
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes chronic pain?,0.9,0.9406,1.973,0.000479,15306
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe COPD management,1.0,1.0,2.0253,0.020771,15290
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000721,14819
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007894,14825
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008746,15120
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012564,17844
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006176,13600
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008505,14150
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000445,15165
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008088,16066
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011353,15672
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.009567,15515
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014647,15093
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012916,14088
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000541,16299
18,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010709,17611
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.005374,23647
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is hypertension treated?,1.0,1.0,2.164,0.00797,19482
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes heart failure?,1.0,1.0,1.8867,0.001626,18343
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.00792,17772
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005734,16697
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,How does Alzheimer's disease progress?,0.9,0.954,2.0253,0.007666,16145
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are risk factors for stroke?,1.0,1.0,1.3592,0.007424,16151
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005168,15408
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004752,15563
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.00758,17408
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009472,15738
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008589,14604
18,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004746,14549
