trial,exp,algorithm,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
8,G,Combined,5%,0.95,1.05,5.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.013028,16074
8,G,Combined,5%,0.95,1.05,5.0,10,What are risk factors for cancer?,1.0,1.0,2.164,0.000537,14986
8,G,Combined,5%,0.95,1.05,5.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010794,15018
8,G,Combined,10%,0.9,1.1,10.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6957,0.005364,31745
8,G,Combined,10%,0.9,1.1,10.0,10,How is hypertension treated?,1.0,1.0,2.164,0.00819,21993
8,G,Combined,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,2.164,0.001505,19039
8,G,Combined,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.007777,18475
8,G,Combined,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005819,17821
8,G,Combined,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.8344,0.008005,17794
8,G,Combined,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.00737,16994
8,G,Combined,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.004972,18207
8,G,Combined,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004808,16594
8,G,Combined,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.973,0.007776,16261
8,G,Combined,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009308,15892
8,G,Combined,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8344,0.008349,16069
8,G,Combined,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004671,15736
8,G,Combined,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006376,16695
8,G,Combined,10%,0.9,1.1,10.0,10,What causes chronic pain?,0.9,0.9406,2.164,0.000473,15489
8,G,Combined,10%,0.9,1.1,10.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020469,15315
8,G,Combined,10%,0.9,1.1,10.0,10,What are signs of liver disease?,1.0,1.0,2.0253,0.000758,14914
8,G,Combined,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.00793,15702
8,G,Combined,10%,0.9,1.1,10.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008861,15402
8,G,Combined,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012473,17269
8,G,Combined,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.164,0.006155,15608
8,G,Combined,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008596,14896
8,G,Combined,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000446,15209
8,G,Combined,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008028,15841
8,G,Combined,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.4979,0.011195,15160
8,G,Combined,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.009464,16179
8,G,Combined,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014576,14742
8,G,Combined,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.012568,14259
8,G,Combined,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,1.0,1.973,0.000492,14621
8,G,Combined,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010692,14570
8,G,Combined,20%,0.8,1.2,20.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005186,29441
8,G,Combined,20%,0.8,1.2,20.0,10,How is hypertension treated?,0.9,0.9513,2.0253,0.007681,21305
8,G,Combined,20%,0.8,1.2,20.0,10,What causes heart failure?,1.0,1.0,2.164,0.001527,18123
8,G,Combined,20%,0.8,1.2,20.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007755,16766
8,G,Combined,20%,0.8,1.2,20.0,10,What medications treat depression?,1.0,1.0,1.973,0.005957,16417
8,G,Combined,20%,0.8,1.2,20.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.6957,0.007377,15719
8,G,Combined,20%,0.8,1.2,20.0,10,What are risk factors for stroke?,0.8,0.8867,1.6094,0.007244,15329
8,G,Combined,20%,0.8,1.2,20.0,10,How is asthma managed long-term?,1.0,1.0,2.164,0.004744,16490
8,G,Combined,20%,0.8,1.2,20.0,10,What are signs of kidney disease?,1.0,0.9992,1.6957,0.00465,18178
8,G,Combined,20%,0.8,1.2,20.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007193,19183
8,G,Combined,20%,0.8,1.2,20.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.008946,16747
8,G,Combined,20%,0.8,1.2,20.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008054,15592
8,G,Combined,20%,0.8,1.2,20.0,10,What are symptoms of anemia?,1.0,1.0,2.164,0.004539,15664
8,G,Combined,20%,0.8,1.2,20.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006333,15062
8,G,Combined,20%,0.8,1.2,20.0,10,What causes chronic pain?,0.9,0.9381,1.8344,0.000412,15785
8,G,Combined,20%,0.8,1.2,20.0,10,Describe COPD management,1.0,1.0,2.0253,0.020865,15058
8,G,Combined,20%,0.8,1.2,20.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000625,16182
8,G,Combined,20%,0.8,1.2,20.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007707,16501
8,G,Combined,20%,0.8,1.2,20.0,10,What causes osteoporosis?,1.0,1.0,2.164,0.007916,16086
8,G,Combined,20%,0.8,1.2,20.0,10,Describe symptoms of anxiety disorder,0.9,0.9528,2.0253,0.012694,16049
8,G,Combined,20%,0.8,1.2,20.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.005734,15930
8,G,Combined,20%,0.8,1.2,20.0,10,How is pneumonia diagnosed?,0.9,0.9501,2.0253,0.008127,15993
8,G,Combined,20%,0.8,1.2,20.0,10,What causes inflammatory bowel disease?,1.0,0.9999,2.164,0.000417,16388
8,G,Combined,20%,0.8,1.2,20.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.007736,16296
8,G,Combined,20%,0.8,1.2,20.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011184,16069
8,G,Combined,20%,0.8,1.2,20.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.008985,16316
8,G,Combined,20%,0.8,1.2,20.0,10,What causes psoriasis?,1.0,1.0,1.8867,0.013363,16206
8,G,Combined,20%,0.8,1.2,20.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012574,14967
8,G,Combined,20%,0.8,1.2,20.0,10,What are risk factors for cancer?,1.0,0.9997,1.7481,0.000549,15547
8,G,Combined,20%,0.8,1.2,20.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010353,15551
8,G,Combined,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9996,1.5048,0.004708,26223
8,G,Combined,30%,0.7,1.3,30.0,10,How is hypertension treated?,1.0,1.0,2.3026,0.00721,18330
8,G,Combined,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001748,18788
8,G,Combined,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007218,18015
8,G,Combined,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,1.0,1.8867,0.005035,19237
8,G,Combined,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.6957,0.007442,18258
8,G,Combined,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.946,1.3592,0.006593,16544
8,G,Combined,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,0.9999,2.0253,0.00458,17454
8,G,Combined,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,0.9,0.9463,1.5048,0.004301,17530
8,G,Combined,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.164,0.006546,18805
8,G,Combined,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,1.0,2.164,0.008166,18268
8,G,Combined,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.007856,15455
8,G,Combined,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.004651,15210
8,G,Combined,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,0.9996,2.0253,0.005854,16439
8,G,Combined,30%,0.7,1.3,30.0,10,What causes chronic pain?,0.8,0.8783,2.0253,0.000414,18037
8,G,Combined,30%,0.7,1.3,30.0,10,Describe COPD management,1.0,1.0,2.0253,0.018801,17835
8,G,Combined,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,0.9999,2.0253,0.000779,16618
8,G,Combined,30%,0.7,1.3,30.0,10,How is epilepsy treated?,1.0,0.9999,2.0253,0.00759,16999
8,G,Combined,30%,0.7,1.3,30.0,10,What causes osteoporosis?,1.0,1.0,2.164,0.007937,16708
8,G,Combined,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,0.9,0.9528,2.164,0.010323,16135
8,G,Combined,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,1.0,0.9999,1.8867,0.005926,15660
8,G,Combined,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,0.9,0.948,2.164,0.007644,14842
8,G,Combined,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,1.0,0.9999,2.164,0.000391,14632
8,G,Combined,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.973,0.007242,14712
8,G,Combined,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.00939,16466
8,G,Combined,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.008792,15813
8,G,Combined,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,0.9999,1.973,0.013233,15435
8,G,Combined,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,1.0,1.973,0.010931,14968
8,G,Combined,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,1.0,0.9999,1.8867,0.000603,15743
8,G,Combined,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,1.0,1.0,1.7481,0.009591,16153
8,G,Combined,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,0.9,0.9448,2.164,0.004152,30556
8,G,Combined,50%,0.5,1.5,50.0,10,How is hypertension treated?,0.9,0.9511,1.8344,0.005231,22529
8,G,Combined,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,0.9999,2.3026,0.000891,21209
8,G,Combined,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.005947,18571
8,G,Combined,50%,0.5,1.5,50.0,10,What medications treat depression?,1.0,1.0,1.8344,0.003922,17339
8,G,Combined,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.5571,0.005683,16517
8,G,Combined,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.9,0.945,1.6434,0.004957,15670
8,G,Combined,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,1.0,0.9984,1.8867,0.00336,15301
8,G,Combined,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,0.9,0.9412,1.8867,0.004353,15903
8,G,Combined,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,0.9,0.9513,1.7481,0.006034,15551
8,G,Combined,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.007108,14786
8,G,Combined,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.006436,15255
8,G,Combined,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,0.9999,1.8867,0.003856,15889
8,G,Combined,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9996,1.7481,0.003944,15679
8,G,Combined,50%,0.5,1.5,50.0,10,What causes chronic pain?,0.9,0.9378,2.0253,0.000393,16237
8,G,Combined,50%,0.5,1.5,50.0,10,Describe COPD management,1.0,1.0,2.164,0.01508,15567
8,G,Combined,50%,0.5,1.5,50.0,10,What are signs of liver disease?,1.0,0.9997,2.0253,0.000507,16118
8,G,Combined,50%,0.5,1.5,50.0,10,How is epilepsy treated?,0.9,0.9513,1.8867,0.004827,15832
8,G,Combined,50%,0.5,1.5,50.0,10,What causes osteoporosis?,0.9,0.9556,2.0253,0.006132,16495
8,G,Combined,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,0.8,0.9031,2.0253,0.008661,16161
8,G,Combined,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,0.9,0.9472,2.0253,0.004431,15877
8,G,Combined,50%,0.5,1.5,50.0,10,How is pneumonia diagnosed?,0.9,0.9501,2.0253,0.005919,15660
8,G,Combined,50%,0.5,1.5,50.0,10,What causes inflammatory bowel disease?,0.9,0.94,2.3026,0.000213,16359
8,G,Combined,50%,0.5,1.5,50.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.8867,0.005568,15504
8,G,Combined,50%,0.5,1.5,50.0,10,What are symptoms of schizophrenia?,1.0,0.9999,1.7481,0.007509,14745
8,G,Combined,50%,0.5,1.5,50.0,10,How is bipolar disorder managed?,1.0,0.9998,1.973,0.007138,14525
8,G,Combined,50%,0.5,1.5,50.0,10,What causes psoriasis?,1.0,0.9997,1.6957,0.009116,14755
8,G,Combined,50%,0.5,1.5,50.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.009929,14323
8,G,Combined,50%,0.5,1.5,50.0,10,What are risk factors for cancer?,1.0,0.9998,2.0253,0.000376,14680
8,G,Combined,50%,0.5,1.5,50.0,10,How is ALS diagnosed?,0.9,0.9561,1.8867,0.007727,15185
8,G,Combined,70%,0.3,1.7,70.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,1.8344,0.002131,28229
8,G,Combined,70%,0.3,1.7,70.0,10,How is hypertension treated?,0.9,0.9468,1.8344,0.003373,22175
8,G,Combined,70%,0.3,1.7,70.0,10,What causes heart failure?,1.0,0.998,1.8867,0.000875,18997
8,G,Combined,70%,0.3,1.7,70.0,10,Describe the symptoms of lupus,1.0,1.0,2.0253,0.004207,18371
8,G,Combined,70%,0.3,1.7,70.0,10,What medications treat depression?,1.0,0.9999,1.973,0.002174,18481
8,G,Combined,70%,0.3,1.7,70.0,10,How does Alzheimer's disease progress?,1.0,0.9998,2.0253,0.002298,17461
8,G,Combined,70%,0.3,1.7,70.0,10,What are risk factors for stroke?,0.9,0.9455,1.4979,0.002649,15755
8,G,Combined,70%,0.3,1.7,70.0,10,How is asthma managed long-term?,1.0,1.0,2.164,0.00206,15356
8,G,Combined,70%,0.3,1.7,70.0,10,What are signs of kidney disease?,0.8,0.8902,2.0253,0.002247,15878
8,G,Combined,70%,0.3,1.7,70.0,10,Describe rheumatoid arthritis treatment,1.0,0.9996,1.8344,0.003686,15128
8,G,Combined,70%,0.3,1.7,70.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.005061,17856
8,G,Combined,70%,0.3,1.7,70.0,10,How is multiple sclerosis diagnosed?,0.9,0.9519,2.0253,0.003552,17250
8,G,Combined,70%,0.3,1.7,70.0,10,What are symptoms of anemia?,1.0,0.9991,1.8867,0.002119,16023
8,G,Combined,70%,0.3,1.7,70.0,10,How is hypothyroidism treated?,1.0,0.9987,1.6094,0.002857,15485
8,G,Combined,70%,0.3,1.7,70.0,10,What causes chronic pain?,0.9,0.9374,1.8867,0.00016,15863
8,G,Combined,70%,0.3,1.7,70.0,10,Describe COPD management,1.0,1.0,2.0253,0.008603,15615
8,G,Combined,70%,0.3,1.7,70.0,10,What are signs of liver disease?,0.9,0.9401,1.973,0.000385,15475
8,G,Combined,70%,0.3,1.7,70.0,10,How is epilepsy treated?,0.9,0.9493,2.0253,0.003367,14621
8,G,Combined,70%,0.3,1.7,70.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.003428,15000
8,G,Combined,70%,0.3,1.7,70.0,10,Describe symptoms of anxiety disorder,0.8,0.9031,1.8867,0.004986,14451
8,G,Combined,70%,0.3,1.7,70.0,10,What medications are used for HIV/AIDS?,0.8,0.8994,2.0253,0.002504,15299
8,G,Combined,70%,0.3,1.7,70.0,10,How is pneumonia diagnosed?,0.9,0.9479,2.0253,0.003541,15668
8,G,Combined,70%,0.3,1.7,70.0,10,What causes inflammatory bowel disease?,1.0,0.9979,2.164,0.00027,15439
8,G,Combined,70%,0.3,1.7,70.0,10,Describe treatment for chronic kidney disease,1.0,0.9998,1.973,0.003108,15326
8,G,Combined,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,1.0,0.999,1.8867,0.00543,15109
8,G,Combined,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,1.0,0.9999,1.6957,0.003033,15376
8,G,Combined,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,1.0,1.8867,0.006401,15636
8,G,Combined,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.005596,14715
8,G,Combined,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,1.0,0.9987,1.6434,0.000373,15311
8,G,Combined,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,0.8,0.9104,1.6434,0.005589,15180
9,G,Combined,0%,1.0,1.0,0.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005505,31021
9,G,Combined,0%,1.0,1.0,0.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008063,23553
9,G,Combined,0%,1.0,1.0,0.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001569,18952
9,G,Combined,0%,1.0,1.0,0.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008025,16887
9,G,Combined,0%,1.0,1.0,0.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,16037
9,G,Combined,0%,1.0,1.0,0.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,15882
9,G,Combined,0%,1.0,1.0,0.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007439,15351
9,G,Combined,0%,1.0,1.0,0.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005191,15560
9,G,Combined,0%,1.0,1.0,0.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004912,14480
9,G,Combined,0%,1.0,1.0,0.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007646,15078
9,G,Combined,0%,1.0,1.0,0.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,14740
9,G,Combined,0%,1.0,1.0,0.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008741,15355
9,G,Combined,0%,1.0,1.0,0.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,15501
9,G,Combined,0%,1.0,1.0,0.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006409,14936
9,G,Combined,0%,1.0,1.0,0.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000479,15106
9,G,Combined,0%,1.0,1.0,0.0,10,Describe COPD management,1.0,1.0,2.0253,0.020794,14973
9,G,Combined,0%,1.0,1.0,0.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000719,15492
9,G,Combined,0%,1.0,1.0,0.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007898,15350
9,G,Combined,0%,1.0,1.0,0.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,14644
9,G,Combined,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,14183
9,G,Combined,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,16156
9,G,Combined,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,18324
9,G,Combined,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,13158
9,G,Combined,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,15420
9,G,Combined,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,15055
9,G,Combined,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,15125
9,G,Combined,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,16303
9,G,Combined,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,15491
9,G,Combined,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,16450
9,G,Combined,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,16313
9,G,Combined,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005503,30141
9,G,Combined,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008064,20681
9,G,Combined,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,1.8867,0.001579,19548
9,G,Combined,1%,0.99,1.01,1.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007995,17946
9,G,Combined,1%,0.99,1.01,1.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005768,16962
9,G,Combined,1%,0.99,1.01,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007842,16832
9,G,Combined,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007465,16430
9,G,Combined,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005206,16232
9,G,Combined,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004901,16133
9,G,Combined,1%,0.99,1.01,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007644,15515
9,G,Combined,1%,0.99,1.01,1.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009452,15976
9,G,Combined,1%,0.99,1.01,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008734,15895
9,G,Combined,1%,0.99,1.01,1.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004859,14879
9,G,Combined,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006404,15460
9,G,Combined,1%,0.99,1.01,1.0,10,What causes chronic pain?,0.9,0.9406,1.973,0.00048,16975
9,G,Combined,1%,0.99,1.01,1.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020808,17035
9,G,Combined,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000722,16382
9,G,Combined,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007899,15379
9,G,Combined,1%,0.99,1.01,1.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008774,14988
9,G,Combined,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012575,14882
9,G,Combined,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006183,14836
9,G,Combined,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.00853,15947
9,G,Combined,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000445,16216
9,G,Combined,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008079,16044
9,G,Combined,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011296,15688
9,G,Combined,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.00956,16632
9,G,Combined,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014661,14580
9,G,Combined,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012892,15029
9,G,Combined,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,1.973,0.000534,24511
9,G,Combined,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010747,29833
9,G,Combined,5%,0.95,1.05,5.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005433,25677
9,G,Combined,5%,0.95,1.05,5.0,10,How is hypertension treated?,0.9,0.9513,2.164,0.007946,20551
9,G,Combined,5%,0.95,1.05,5.0,10,What causes heart failure?,1.0,1.0,1.8867,0.001569,18525
9,G,Combined,5%,0.95,1.05,5.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.007849,18029
9,G,Combined,5%,0.95,1.05,5.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005756,16430
9,G,Combined,5%,0.95,1.05,5.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007668,16992
9,G,Combined,5%,0.95,1.05,5.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.007427,16468
9,G,Combined,5%,0.95,1.05,5.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005152,15759
9,G,Combined,5%,0.95,1.05,5.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.004925,16388
9,G,Combined,5%,0.95,1.05,5.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007576,17023
9,G,Combined,5%,0.95,1.05,5.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009391,17293
9,G,Combined,5%,0.95,1.05,5.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008688,17195
9,G,Combined,5%,0.95,1.05,5.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004801,18078
9,G,Combined,5%,0.95,1.05,5.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.0064,20577
9,G,Combined,5%,0.95,1.05,5.0,10,What causes chronic pain?,0.9,0.9406,1.973,0.00048,18469
9,G,Combined,5%,0.95,1.05,5.0,10,Describe COPD management,1.0,1.0,2.0253,0.020551,17648
9,G,Combined,5%,0.95,1.05,5.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000714,17319
9,G,Combined,5%,0.95,1.05,5.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007885,15877
9,G,Combined,5%,0.95,1.05,5.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008641,15500
9,G,Combined,5%,0.95,1.05,5.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012693,15179
9,G,Combined,5%,0.95,1.05,5.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.0253,0.006124,15083
9,G,Combined,5%,0.95,1.05,5.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008473,18835
9,G,Combined,5%,0.95,1.05,5.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000443,16169
